,accepted_species,Assigned_group,number_of_species_in_group
76,Vincetoxicum indicum,MYA,174
76,Vincetoxicum indicum,NCB,44
76,Vincetoxicum indicum,SRL,92
76,Vincetoxicum indicum,SUM,99
76,Vincetoxicum indicum,THA,205
76,Vincetoxicum indicum,VIE,201
77,Vincetoxicum shaanxiense,CHN,69
78,Galium aegeum,BUL,49
78,Galium aegeum,GRC,44
79,Canscora diffusa,AND,62
79,Canscora diffusa,ASS,118
79,Canscora diffusa,BAN,125
79,Canscora diffusa,BEN,73
79,Canscora diffusa,BKN,46
79,Canscora diffusa,CAF,95
79,Canscora diffusa,CHA,37
79,Canscora diffusa,CHC,226
79,Canscora diffusa,CHS,179
79,Canscora diffusa,CMN,125
79,Canscora diffusa,CON,102
79,Canscora diffusa,EHM,114
79,Canscora diffusa,ETH,47
79,Canscora diffusa,GHA,85
79,Canscora diffusa,GNB,48
79,Canscora diffusa,GUI,89
79,Canscora diffusa,IND,142
79,Canscora diffusa,IVO,93
79,Canscora diffusa,JAW,102
79,Canscora diffusa,LAO,120
79,Canscora diffusa,LBR,77
79,Canscora diffusa,LSI,50
79,Canscora diffusa,MDG,65
79,Canscora diffusa,MLI,41
79,Canscora diffusa,MLW,70
79,Canscora diffusa,MOZ,82
79,Canscora diffusa,MYA,174
79,Canscora diffusa,NEP,108
79,Canscora diffusa,NGA,116
79,Canscora diffusa,NTA,27
79,Canscora diffusa,NWC,49
79,Canscora diffusa,PHI,93
79,Canscora diffusa,QLD,56
79,Canscora diffusa,SEN,55
79,Canscora diffusa,SIE,73
79,Canscora diffusa,SRL,92
79,Canscora diffusa,SUD,72
79,Canscora diffusa,TAN,109
79,Canscora diffusa,THA,205
79,Canscora diffusa,VIE,201
79,Canscora diffusa,WAU,16
79,Canscora diffusa,WHM,82
79,Canscora diffusa,ZAI,136
79,Canscora diffusa,ZAM,68
79,Canscora diffusa,ZIM,63
80,Guettardella putaminosa,QLD,56
81,Nauclea orientalis,BAN,125
81,Nauclea orientalis,BIS,22
81,Nauclea orientalis,BOR,100
81,Nauclea orientalis,CBD,139
81,Nauclea orientalis,JAW,102
81,Nauclea orientalis,LAO,120
81,Nauclea orientalis,LSI,50
81,Nauclea orientalis,MOL,49
81,Nauclea orientalis,MYA,174
81,Nauclea orientalis,NTA,27
81,Nauclea orientalis,NWG,69
81,Nauclea orientalis,PHI,93
81,Nauclea orientalis,QLD,56
81,Nauclea orientalis,SOL,30
81,Nauclea orientalis,SRL,92
81,Nauclea orientalis,SUL,63
81,Nauclea orientalis,SUM,99
81,Nauclea orientalis,THA,205
81,Nauclea orientalis,VIE,201
82,Pauridiantha paucinervis,ANG,77
82,Pauridiantha paucinervis,BUR,41
82,Pauridiantha paucinervis,CMN,125
82,Pauridiantha paucinervis,GGI,33
82,Pauridiantha paucinervis,KEN,85
82,Pauridiantha paucinervis,MDG,65
82,Pauridiantha paucinervis,MLW,70
82,Pauridiantha paucinervis,NGA,116
82,Pauridiantha paucinervis,RWA,34
82,Pauridiantha paucinervis,TAN,109
82,Pauridiantha paucinervis,UGA,76
82,Pauridiantha paucinervis,ZAI,136
82,Pauridiantha paucinervis,ZAM,68
83,Exostema caribaeum,BAH,16
83,Exostema caribaeum,BLZ,53
83,Exostema caribaeum,CAY,14
83,Exostema caribaeum,CLM,138
83,Exostema caribaeum,COS,84
83,Exostema caribaeum,CUB,45
83,Exostema caribaeum,DOM,34
83,Exostema caribaeum,ELS,42
83,Exostema caribaeum,FLA,25
83,Exostema caribaeum,GUA,67
83,Exostema caribaeum,HAI,31
83,Exostema caribaeum,HON,63
83,Exostema caribaeum,JAM,26
83,Exostema caribaeum,LEE,32
83,Exostema caribaeum,MXC,44
83,Exostema caribaeum,MXE,55
83,Exostema caribaeum,MXG,61
83,Exostema caribaeum,MXS,67
83,Exostema caribaeum,MXT,72
83,Exostema caribaeum,NIC,70
83,Exostema caribaeum,PAN,89
83,Exostema caribaeum,PUE,28
83,Exostema caribaeum,TCI,8
83,Exostema caribaeum,TRT,43
83,Exostema caribaeum,WIN,30
84,Centaurium erythraea,AFG,37
84,Centaurium erythraea,ALB,36
84,Centaurium erythraea,ALG,26
84,Centaurium erythraea,ALT,29
84,Centaurium erythraea,AUT,44
84,Centaurium erythraea,AZO,5
84,Centaurium erythraea,BAL,16
84,Centaurium erythraea,BGM,22
84,Centaurium erythraea,BLR,21
84,Centaurium erythraea,BLT,19
84,Centaurium erythraea,BUL,49
84,Centaurium erythraea,COR,23
84,Centaurium erythraea,CYP,14
84,Centaurium erythraea,CZE,36
84,Centaurium erythraea,DEN,14
84,Centaurium erythraea,EAI,22
84,Centaurium erythraea,FRA,49
84,Centaurium erythraea,GER,38
84,Centaurium erythraea,GRB,19
84,Centaurium erythraea,GRC,44
84,Centaurium erythraea,HUN,26
84,Centaurium erythraea,IRE,13
84,Centaurium erythraea,IRN,40
84,Centaurium erythraea,IRQ,26
84,Centaurium erythraea,ITA,53
84,Centaurium erythraea,KAZ,37
84,Centaurium erythraea,KRI,16
84,Centaurium erythraea,KRY,28
84,Centaurium erythraea,LBS,25
84,Centaurium erythraea,MOR,25
84,Centaurium erythraea,NCS,32
84,Centaurium erythraea,NET,22
84,Centaurium erythraea,PAK,61
84,Centaurium erythraea,PAL,28
84,Centaurium erythraea,POL,29
84,Centaurium erythraea,POR,25
84,Centaurium erythraea,ROM,43
84,Centaurium erythraea,RUC,22
84,Centaurium erythraea,RUE,25
84,Centaurium erythraea,RUN,24
84,Centaurium erythraea,RUS,26
84,Centaurium erythraea,RUW,20
84,Centaurium erythraea,SAR,22
84,Centaurium erythraea,SIC,23
84,Centaurium erythraea,SPA,40
84,Centaurium erythraea,SWE,18
84,Centaurium erythraea,SWI,42
84,Centaurium erythraea,TCS,37
84,Centaurium erythraea,TKM,17
84,Centaurium erythraea,TUE,26
84,Centaurium erythraea,TUN,18
84,Centaurium erythraea,TUR,47
84,Centaurium erythraea,TZK,26
84,Centaurium erythraea,UKR,39
84,Centaurium erythraea,UZB,24
84,Centaurium erythraea,YEM,27
84,Centaurium erythraea,YUG,53
85,Acokanthera schimperi,DJI,14
85,Acokanthera schimperi,ERI,21
85,Acokanthera schimperi,ETH,47
85,Acokanthera schimperi,KEN,85
85,Acokanthera schimperi,RWA,34
85,Acokanthera schimperi,SOC,11
85,Acokanthera schimperi,SOM,34
85,Acokanthera schimperi,TAN,109
85,Acokanthera schimperi,UGA,76
85,Acokanthera schimperi,YEM,27
85,Acokanthera schimperi,ZAI,136
86,Rudgea viburnoides,BOL,122
86,Rudgea viburnoides,BZC,97
86,Rudgea viburnoides,BZE,101
86,Rudgea viburnoides,BZL,109
86,Rudgea viburnoides,BZN,145
86,Rudgea viburnoides,CLM,138
86,Rudgea viburnoides,ECU,90
86,Rudgea viburnoides,PAR,51
86,Rudgea viburnoides,PER,121
87,Kibatalia laurifolia,CBD,139
87,Kibatalia laurifolia,MLY,152
87,Kibatalia laurifolia,THA,205
87,Kibatalia laurifolia,VIE,201
88,Vincetoxicum paniculatum,NSW,18
88,Vincetoxicum paniculatum,QLD,56
89,Cruciata glabra,ALB,36
89,Cruciata glabra,ALG,26
89,Cruciata glabra,ALT,29
89,Cruciata glabra,AUT,44
89,Cruciata glabra,BLR,21
89,Cruciata glabra,BUL,49
89,Cruciata glabra,COR,23
89,Cruciata glabra,CZE,36
89,Cruciata glabra,FRA,49
89,Cruciata glabra,GRC,44
89,Cruciata glabra,HUN,26
89,Cruciata glabra,ITA,53
89,Cruciata glabra,KAZ,37
89,Cruciata glabra,KRA,24
89,Cruciata glabra,MOR,25
89,Cruciata glabra,NCS,32
89,Cruciata glabra,POL,29
89,Cruciata glabra,POR,25
89,Cruciata glabra,ROM,43
89,Cruciata glabra,RUC,22
89,Cruciata glabra,RUW,20
89,Cruciata glabra,SAR,22
89,Cruciata glabra,SPA,40
89,Cruciata glabra,SWI,42
89,Cruciata glabra,TCS,37
89,Cruciata glabra,TVA,18
89,Cruciata glabra,UKR,39
89,Cruciata glabra,WSB,32
89,Cruciata glabra,YUG,53
90,Rubia argyi,CHC,226
90,Rubia argyi,CHN,69
90,Rubia argyi,CHS,179
90,Rubia argyi,JAP,66
90,Rubia argyi,KOR,45
90,Rubia argyi,TAI,89
91,Galium hypocarpium,AGE,35
91,Galium hypocarpium,AGS,5
91,Galium hypocarpium,AGW,15
91,Galium hypocarpium,BOL,122
91,Galium hypocarpium,BZC,97
91,Galium hypocarpium,BZE,101
91,Galium hypocarpium,BZL,109
91,Galium hypocarpium,BZS,55
91,Galium hypocarpium,CLC,8
91,Galium hypocarpium,CLM,138
91,Galium hypocarpium,CLN,6
91,Galium hypocarpium,CLS,4
91,Galium hypocarpium,COS,84
91,Galium hypocarpium,DOM,34
91,Galium hypocarpium,ECU,90
91,Galium hypocarpium,GUA,67
91,Galium hypocarpium,GUY,84
91,Galium hypocarpium,HAI,31
91,Galium hypocarpium,HON,63
91,Galium hypocarpium,JAM,26
91,Galium hypocarpium,MXC,44
91,Galium hypocarpium,MXE,55
91,Galium hypocarpium,MXG,61
91,Galium hypocarpium,MXS,67
91,Galium hypocarpium,MXT,72
91,Galium hypocarpium,NIC,70
91,Galium hypocarpium,PAN,89
91,Galium hypocarpium,PAR,51
91,Galium hypocarpium,PER,121
91,Galium hypocarpium,URU,16
91,Galium hypocarpium,VEN,116
92,Tabernaemontana robinsonii,CLM,138
92,Tabernaemontana robinsonii,COS,84
92,Tabernaemontana robinsonii,NIC,70
92,Tabernaemontana robinsonii,PAN,89
93,Ochrosia glomerata,BOR,100
93,Ochrosia glomerata,MOL,49
93,Ochrosia glomerata,NWG,69
93,Ochrosia glomerata,PHI,93
93,Ochrosia glomerata,SOL,30
93,Ochrosia glomerata,SUL,63
94,Petchia ceylanica,SRL,92
95,Calotropis procera,AFG,37
95,Calotropis procera,ALG,26
95,Calotropis procera,ASS,118
95,Calotropis procera,BAN,125
95,Calotropis procera,BEN,73
95,Calotropis procera,BKN,46
95,Calotropis procera,CAF,95
95,Calotropis procera,CBD,139
95,Calotropis procera,CHA,37
95,Calotropis procera,CMN,125
95,Calotropis procera,CNY,8
95,Calotropis procera,CON,102
95,Calotropis procera,CVI,4
95,Calotropis procera,DJI,14
95,Calotropis procera,EGY,15
95,Calotropis procera,EHM,114
95,Calotropis procera,ERI,21
95,Calotropis procera,ETH,47
95,Calotropis procera,GAM,29
95,Calotropis procera,GGI,33
95,Calotropis procera,GHA,85
95,Calotropis procera,GNB,48
95,Calotropis procera,GST,11
95,Calotropis procera,GUI,89
95,Calotropis procera,IND,142
95,Calotropis procera,IRN,40
95,Calotropis procera,IVO,93
95,Calotropis procera,KEN,85
95,Calotropis procera,KUW,1
95,Calotropis procera,LBS,25
95,Calotropis procera,LBY,18
95,Calotropis procera,MLI,41
95,Calotropis procera,MLW,70
95,Calotropis procera,MOR,25
95,Calotropis procera,MOZ,82
95,Calotropis procera,MTN,14
95,Calotropis procera,MYA,174
95,Calotropis procera,NEP,108
95,Calotropis procera,NGA,116
95,Calotropis procera,NGR,16
95,Calotropis procera,OMA,20
95,Calotropis procera,PAK,61
95,Calotropis procera,PAL,28
95,Calotropis procera,SAU,28
95,Calotropis procera,SEN,55
95,Calotropis procera,SIE,73
95,Calotropis procera,SIN,16
95,Calotropis procera,SOC,11
95,Calotropis procera,SOM,34
95,Calotropis procera,SUD,72
95,Calotropis procera,TAN,109
95,Calotropis procera,THA,205
95,Calotropis procera,TUN,18
95,Calotropis procera,UGA,76
95,Calotropis procera,VIE,201
95,Calotropis procera,WSA,2
95,Calotropis procera,YEM,27
95,Calotropis procera,ZAI,136
95,Calotropis procera,ZAM,68
95,Calotropis procera,ZIM,63
96,Tripterospermum chinense,CHS,179
97,Psydrax lividus,ANG,77
97,Psydrax lividus,BOT,24
97,Psydrax lividus,BUR,41
97,Psydrax lividus,CON,102
97,Psydrax lividus,CPV,15
97,Psydrax lividus,KEN,85
97,Psydrax lividus,MLW,70
97,Psydrax lividus,MOZ,82
97,Psydrax lividus,NAM,20
97,Psydrax lividus,TAN,109
97,Psydrax lividus,TVL,47
97,Psydrax lividus,ZAI,136
97,Psydrax lividus,ZAM,68
97,Psydrax lividus,ZIM,63
98,Adina trichotoma,ASS,118
98,Adina trichotoma,BAN,125
98,Adina trichotoma,BOR,100
98,Adina trichotoma,CBD,139
98,Adina trichotoma,CHC,226
98,Adina trichotoma,CHS,179
98,Adina trichotoma,JAW,102
98,Adina trichotoma,LAO,120
98,Adina trichotoma,MLY,152
98,Adina trichotoma,MOL,49
98,Adina trichotoma,MYA,174
98,Adina trichotoma,NWG,69
98,Adina trichotoma,PHI,93
98,Adina trichotoma,SUL,63
98,Adina trichotoma,SUM,99
98,Adina trichotoma,THA,205
98,Adina trichotoma,VIE,201
99,Funtumia africana,ANG,77
99,Funtumia africana,BEN,73
99,Funtumia africana,CAB,37
99,Funtumia africana,CAF,95
99,Funtumia africana,CMN,125
99,Funtumia africana,CON,102
99,Funtumia africana,GAB,99
99,Funtumia africana,GAM,29
99,Funtumia africana,GGI,33
99,Funtumia africana,GHA,85
99,Funtumia africana,GNB,48
99,Funtumia africana,GUI,89
99,Funtumia africana,IVO,93
99,Funtumia africana,KEN,85
99,Funtumia africana,LBR,77
99,Funtumia africana,MLW,70
99,Funtumia africana,MOZ,82
99,Funtumia africana,NGA,116
99,Funtumia africana,SEN,55
99,Funtumia africana,SIE,73
99,Funtumia africana,TAN,109
99,Funtumia africana,TOG,51
99,Funtumia africana,UGA,76
99,Funtumia africana,ZAI,136
99,Funtumia africana,ZIM,63
100,Leptadenia arborea,ALG,26
100,Leptadenia arborea,BKN,46
100,Leptadenia arborea,CAF,95
100,Leptadenia arborea,CHA,37
100,Leptadenia arborea,CMN,125
100,Leptadenia arborea,DJI,14
100,Leptadenia arborea,EGY,15
100,Leptadenia arborea,ERI,21
100,Leptadenia arborea,ETH,47
100,Leptadenia arborea,MLI,41
100,Leptadenia arborea,MTN,14
100,Leptadenia arborea,NGA,116
100,Leptadenia arborea,NGR,16
100,Leptadenia arborea,SAU,28
100,Leptadenia arborea,SOM,34
100,Leptadenia arborea,SUD,72
100,Leptadenia arborea,YEM,27
101,Carapichea ipecacuanha,BZC,97
101,Carapichea ipecacuanha,BZE,101
101,Carapichea ipecacuanha,BZL,109
101,Carapichea ipecacuanha,BZN,145
101,Carapichea ipecacuanha,BZS,55
101,Carapichea ipecacuanha,CLM,138
101,Carapichea ipecacuanha,COS,84
101,Carapichea ipecacuanha,NIC,70
101,Carapichea ipecacuanha,PAN,89
102,Gentianella serotina,NZS,12
103,Vincetoxicum sylvaticum,ANG,77
103,Vincetoxicum sylvaticum,BEN,73
103,Vincetoxicum sylvaticum,BKN,46
103,Vincetoxicum sylvaticum,CAF,95
103,Vincetoxicum sylvaticum,CHA,37
103,Vincetoxicum sylvaticum,CMN,125
103,Vincetoxicum sylvaticum,CON,102
103,Vincetoxicum sylvaticum,EQG,31
103,Vincetoxicum sylvaticum,ETH,47
103,Vincetoxicum sylvaticum,GAB,99
103,Vincetoxicum sylvaticum,GGI,33
103,Vincetoxicum sylvaticum,GHA,85
103,Vincetoxicum sylvaticum,GUI,89
103,Vincetoxicum sylvaticum,IVO,93
103,Vincetoxicum sylvaticum,KEN,85
103,Vincetoxicum sylvaticum,LBR,77
103,Vincetoxicum sylvaticum,MDG,65
103,Vincetoxicum sylvaticum,MLI,41
103,Vincetoxicum sylvaticum,NGA,116
103,Vincetoxicum sylvaticum,RWA,34
103,Vincetoxicum sylvaticum,SEN,55
103,Vincetoxicum sylvaticum,SIE,73
103,Vincetoxicum sylvaticum,SUD,72
103,Vincetoxicum sylvaticum,TAN,109
103,Vincetoxicum sylvaticum,TOG,51
103,Vincetoxicum sylvaticum,UGA,76
103,Vincetoxicum sylvaticum,ZAI,136
103,Vincetoxicum sylvaticum,ZAM,68
104,Pentanisia prunelloides,CPP,33
104,Pentanisia prunelloides,LES,8
104,Pentanisia prunelloides,MLW,70
104,Pentanisia prunelloides,MOZ,82
104,Pentanisia prunelloides,NAT,45
104,Pentanisia prunelloides,OFS,12
104,Pentanisia prunelloides,SWZ,34
104,Pentanisia prunelloides,TAN,109
104,Pentanisia prunelloides,TVL,47
104,Pentanisia prunelloides,ZAM,68
105,Lomatogonium carinthiacum,AFG,37
105,Lomatogonium carinthiacum,ALT,29
105,Lomatogonium carinthiacum,AUT,44
105,Lomatogonium carinthiacum,BRY,24
105,Lomatogonium carinthiacum,CHC,226
105,Lomatogonium carinthiacum,CHI,42
105,Lomatogonium carinthiacum,CHN,69
105,Lomatogonium carinthiacum,CHQ,33
105,Lomatogonium carinthiacum,CHT,73
105,Lomatogonium carinthiacum,CHX,28
105,Lomatogonium carinthiacum,CTA,20
105,Lomatogonium carinthiacum,GER,38
105,Lomatogonium carinthiacum,IRK,20
105,Lomatogonium carinthiacum,ITA,53
105,Lomatogonium carinthiacum,JAP,66
105,Lomatogonium carinthiacum,KAM,10
105,Lomatogonium carinthiacum,KAZ,37
105,Lomatogonium carinthiacum,KGZ,27
105,Lomatogonium carinthiacum,KHA,20
105,Lomatogonium carinthiacum,KRA,24
105,Lomatogonium carinthiacum,MAG,10
105,Lomatogonium carinthiacum,MON,29
105,Lomatogonium carinthiacum,NEP,108
105,Lomatogonium carinthiacum,PAK,61
105,Lomatogonium carinthiacum,ROM,43
105,Lomatogonium carinthiacum,SWI,42
105,Lomatogonium carinthiacum,TCS,37
105,Lomatogonium carinthiacum,TUR,47
105,Lomatogonium carinthiacum,TVA,18
105,Lomatogonium carinthiacum,TZK,26
105,Lomatogonium carinthiacum,UZB,24
105,Lomatogonium carinthiacum,WHM,82
105,Lomatogonium carinthiacum,WSB,32
106,Himatanthus drasticus,BZE,101
106,Himatanthus drasticus,BZL,109
106,Himatanthus drasticus,BZN,145
106,Himatanthus drasticus,FRG,85
106,Himatanthus drasticus,GUY,84
106,Himatanthus drasticus,SUR,77
107,Coprosma pyrifolia,JNF,1
108,Tabernaemontana humblotii,MDG,65
109,Tabernaemontana tomentosa,MXC,44
109,Tabernaemontana tomentosa,MXE,55
109,Tabernaemontana tomentosa,MXN,37
109,Tabernaemontana tomentosa,MXS,67
110,Aspidosperma carapanauba,BZC,97
110,Aspidosperma carapanauba,BZN,145
110,Aspidosperma carapanauba,FRG,85
110,Aspidosperma carapanauba,PER,121
111,Pogonopus speciosus,CLM,138
111,Pogonopus speciosus,VEN,116
112,Gentianopsis detonsa,ABT,10
112,Gentianopsis detonsa,ASK,8
112,Gentianopsis detonsa,GNL,7
112,Gentianopsis detonsa,ICE,9
112,Gentianopsis detonsa,NOR,19
112,Gentianopsis detonsa,NUN,5
112,Gentianopsis detonsa,NWT,6
112,Gentianopsis detonsa,ONT,20
112,Gentianopsis detonsa,RUN,24
112,Gentianopsis detonsa,YUK,6
113,Palicourea suerrensis,BZN,145
113,Palicourea suerrensis,CLM,138
113,Palicourea suerrensis,COS,84
113,Palicourea suerrensis,HON,63
113,Palicourea suerrensis,NIC,70
113,Palicourea suerrensis,PAN,89
114,Palicourea dichroa,PAN,89
115,Petchia madagascariensis,MDG,65
116,Pergularia daemia,AFG,37
116,Pergularia daemia,AND,62
116,Pergularia daemia,ANG,77
116,Pergularia daemia,ASS,118
116,Pergularia daemia,BAN,125
116,Pergularia daemia,BEN,73
116,Pergularia daemia,BKN,46
116,Pergularia daemia,BOT,24
116,Pergularia daemia,BUR,41
116,Pergularia daemia,CAF,95
116,Pergularia daemia,CHA,37
116,Pergularia daemia,CMN,125
116,Pergularia daemia,CPP,33
116,Pergularia daemia,CPV,15
116,Pergularia daemia,DJI,14
116,Pergularia daemia,EQG,31
116,Pergularia daemia,ERI,21
116,Pergularia daemia,ETH,47
116,Pergularia daemia,GAM,29
116,Pergularia daemia,GGI,33
116,Pergularia daemia,GHA,85
116,Pergularia daemia,GNB,48
116,Pergularia daemia,GUI,89
116,Pergularia daemia,IND,142
116,Pergularia daemia,IRN,40
116,Pergularia daemia,IVO,93
116,Pergularia daemia,KEN,85
116,Pergularia daemia,LBR,77
116,Pergularia daemia,MLI,41
116,Pergularia daemia,MLW,70
116,Pergularia daemia,MOZ,82
116,Pergularia daemia,MTN,14
116,Pergularia daemia,MYA,174
116,Pergularia daemia,NAM,20
116,Pergularia daemia,NEP,108
116,Pergularia daemia,NGA,116
116,Pergularia daemia,NGR,16
116,Pergularia daemia,OMA,20
116,Pergularia daemia,PAK,61
116,Pergularia daemia,RWA,34
116,Pergularia daemia,SAU,28
116,Pergularia daemia,SEN,55
116,Pergularia daemia,SIN,16
116,Pergularia daemia,SOM,34
116,Pergularia daemia,SRL,92
116,Pergularia daemia,SUD,72
116,Pergularia daemia,TAN,109
116,Pergularia daemia,UGA,76
116,Pergularia daemia,WHM,82
116,Pergularia daemia,YEM,27
116,Pergularia daemia,ZAI,136
116,Pergularia daemia,ZAM,68
116,Pergularia daemia,ZIM,63
117,Gynochthodes jasminoides,NSW,18
117,Gynochthodes jasminoides,NTA,27
117,Gynochthodes jasminoides,NWG,69
117,Gynochthodes jasminoides,QLD,56
118,Funtumia elastica,BEN,73
118,Funtumia elastica,CAB,37
118,Funtumia elastica,CAF,95
118,Funtumia elastica,CMN,125
118,Funtumia elastica,CON,102
118,Funtumia elastica,EQG,31
118,Funtumia elastica,GAB,99
118,Funtumia elastica,GGI,33
118,Funtumia elastica,GHA,85
118,Funtumia elastica,GUI,89
118,Funtumia elastica,IVO,93
118,Funtumia elastica,LBR,77
118,Funtumia elastica,NGA,116
118,Funtumia elastica,SEN,55
118,Funtumia elastica,SIE,73
118,Funtumia elastica,SUD,72
118,Funtumia elastica,TAN,109
118,Funtumia elastica,UGA,76
118,Funtumia elastica,ZAI,136
119,Kibatalia maingayi,BOR,100
119,Kibatalia maingayi,MLY,152
119,Kibatalia maingayi,PHI,93
119,Kibatalia maingayi,SUM,99
119,Kibatalia maingayi,THA,205
120,Voacanga globosa,PHI,93
121,Eumachia lyciiflora,NWC,49
122,Uncaria scandens,ASS,118
122,Uncaria scandens,BAN,125
122,Uncaria scandens,CHC,226
122,Uncaria scandens,CHH,84
122,Uncaria scandens,CHS,179
122,Uncaria scandens,CHT,73
122,Uncaria scandens,EHM,114
122,Uncaria scandens,LAO,120
122,Uncaria scandens,MYA,174
122,Uncaria scandens,NEP,108
122,Uncaria scandens,THA,205
122,Uncaria scandens,VIE,201
122,Uncaria scandens,WHM,82
123,Cynanchum wilfordii,CHC,226
123,Cynanchum wilfordii,CHM,29
123,Cynanchum wilfordii,CHN,69
123,Cynanchum wilfordii,CHS,179
123,Cynanchum wilfordii,CHT,73
123,Cynanchum wilfordii,JAP,66
123,Cynanchum wilfordii,KOR,45
123,Cynanchum wilfordii,PRM,22
124,Catunaregam spinosa,BAN,125
124,Catunaregam spinosa,CBD,139
124,Catunaregam spinosa,CHC,226
124,Catunaregam spinosa,CHH,84
124,Catunaregam spinosa,CHS,179
124,Catunaregam spinosa,EHM,114
124,Catunaregam spinosa,IND,142
124,Catunaregam spinosa,JAW,102
124,Catunaregam spinosa,LAO,120
124,Catunaregam spinosa,MLY,152
124,Catunaregam spinosa,MYA,174
124,Catunaregam spinosa,NEP,108
124,Catunaregam spinosa,PAK,61
124,Catunaregam spinosa,SRL,92
124,Catunaregam spinosa,TAI,89
124,Catunaregam spinosa,THA,205
124,Catunaregam spinosa,VIE,201
124,Catunaregam spinosa,WHM,82
125,Cynanchum rostellatum,AMU,16
125,Cynanchum rostellatum,CHC,226
125,Cynanchum rostellatum,CHI,42
125,Cynanchum rostellatum,CHM,29
125,Cynanchum rostellatum,CHN,69
125,Cynanchum rostellatum,CHQ,33
125,Cynanchum rostellatum,CHS,179
125,Cynanchum rostellatum,CHT,73
125,Cynanchum rostellatum,JAP,66
125,Cynanchum rostellatum,KHA,20
125,Cynanchum rostellatum,KOR,45
125,Cynanchum rostellatum,KUR,9
125,Cynanchum rostellatum,PRM,22
126,Ceriscoides turgida,AND,62
126,Ceriscoides turgida,ASS,118
126,Ceriscoides turgida,BAN,125
126,Ceriscoides turgida,CBD,139
126,Ceriscoides turgida,EHM,114
126,Ceriscoides turgida,IND,142
126,Ceriscoides turgida,LAO,120
126,Ceriscoides turgida,MYA,174
126,Ceriscoides turgida,SRL,92
126,Ceriscoides turgida,THA,205
126,Ceriscoides turgida,VIE,201
126,Ceriscoides turgida,WHM,82
127,Galium maximoviczii,CHI,42
127,Galium maximoviczii,CHM,29
127,Galium maximoviczii,CHN,69
127,Galium maximoviczii,CHS,179
127,Galium maximoviczii,KOR,45
127,Galium maximoviczii,PRM,22
128,Tabernaemontana eusepaloides,MDG,65
129,Trachelospermum asiaticum,ASS,118
129,Trachelospermum asiaticum,BAN,125
129,Trachelospermum asiaticum,BOR,100
129,Trachelospermum asiaticum,CHC,226
129,Trachelospermum asiaticum,CHH,84
129,Trachelospermum asiaticum,CHS,179
129,Trachelospermum asiaticum,CHT,73
129,Trachelospermum asiaticum,IND,142
129,Trachelospermum asiaticum,JAP,66
129,Trachelospermum asiaticum,KOR,45
129,Trachelospermum asiaticum,LAO,120
129,Trachelospermum asiaticum,MLY,152
129,Trachelospermum asiaticum,MYA,174
129,Trachelospermum asiaticum,NNS,47
129,Trachelospermum asiaticum,OGA,4
129,Trachelospermum asiaticum,TAI,89
129,Trachelospermum asiaticum,THA,205
129,Trachelospermum asiaticum,VIE,201
130,Kopsia fruticosa,AND,62
130,Kopsia fruticosa,MYA,174
131,Matelea carolinensis,ALA,18
131,Matelea carolinensis,ARK,14
