,Assigned_group,identified_compounds_count,identified_Terpenoids_count,mean_identified_as_Terpenoids,expected_total_mean_for_Terpenoids,weigthing_factor_for_Terpenoids,norm_mean_identified_as_Terpenoids,identified_Fatty acids_count,mean_identified_as_Fatty acids,expected_total_mean_for_Fatty acids,weigthing_factor_for_Fatty acids,norm_mean_identified_as_Fatty acids,identified_Polyketides_count,mean_identified_as_Polyketides,expected_total_mean_for_Polyketides,weigthing_factor_for_Polyketides,norm_mean_identified_as_Polyketides,identified_Carbohydrates_count,mean_identified_as_Carbohydrates,expected_total_mean_for_Carbohydrates,weigthing_factor_for_Carbohydrates,norm_mean_identified_as_Carbohydrates,identified_Amino acids and Peptides_count,mean_identified_as_Amino acids and Peptides,expected_total_mean_for_Amino acids and Peptides,weigthing_factor_for_Amino acids and Peptides,norm_mean_identified_as_Amino acids and Peptides,identified_Shikimates and Phenylpropanoids_count,mean_identified_as_Shikimates and Phenylpropanoids,expected_total_mean_for_Shikimates and Phenylpropanoids,weigthing_factor_for_Shikimates and Phenylpropanoids,norm_mean_identified_as_Shikimates and Phenylpropanoids,identified_Alkaloids_count,mean_identified_as_Alkaloids,expected_total_mean_for_Alkaloids,weigthing_factor_for_Alkaloids,norm_mean_identified_as_Alkaloids,number_of_apparent_categories,binary_identified_as_Terpenoids,binary_identified_as_Fatty acids,binary_identified_as_Polyketides,binary_identified_as_Carbohydrates,binary_identified_as_Amino acids and Peptides,binary_identified_as_Shikimates and Phenylpropanoids,binary_identified_as_Alkaloids
48,MYA,3600,1229,0.3413888888888889,0.40488565488565487,1.0,0.3413888888888889,146,0.04055555555555555,0.03299749453595607,1.0,0.04055555555555555,263,0.07305555555555555,0.08793112639266486,1.0,0.07305555555555555,30,0.008333333333333333,0.015761323453631147,1.0,0.008333333333333333,57,0.015833333333333335,0.012998205305897613,1.0,0.015833333333333335,680,0.18888888888888888,0.18286777902162518,1.0,0.18888888888888888,1195,0.33194444444444443,0.2625584164045702,1.0,0.33194444444444443,7,1,1,1,1,1,1,1
49,NEP,1904,702,0.36869747899159666,0.40488565488565487,1.0,0.36869747899159666,53,0.027836134453781514,0.03299749453595607,1.0,0.027836134453781514,249,0.13077731092436976,0.08793112639266486,1.0,0.13077731092436976,41,0.02153361344537815,0.015761323453631147,1.0,0.02153361344537815,54,0.028361344537815126,0.012998205305897613,1.0,0.028361344537815126,414,0.21743697478991597,0.18286777902162518,1.0,0.21743697478991597,391,0.20535714285714285,0.2625584164045702,1.0,0.20535714285714285,7,1,1,1,1,1,1,1
50,SRL,2117,794,0.37505904581955596,0.40488565488565487,1.0,0.37505904581955596,66,0.03117619272555503,0.03299749453595607,1.0,0.03117619272555503,165,0.07794048181388757,0.08793112639266486,1.0,0.07794048181388757,22,0.010392064241851677,0.015761323453631147,1.0,0.010392064241851677,55,0.025980160604629193,0.012998205305897613,1.0,0.025980160604629193,350,0.16532829475673122,0.18286777902162518,1.0,0.16532829475673122,665,0.3141237600377893,0.2625584164045702,1.0,0.3141237600377893,7,1,1,1,1,1,1,1
51,THA,4157,1280,0.30791436131825833,0.40488565488565487,1.0,0.30791436131825833,200,0.04811161895597787,0.03299749453595607,1.0,0.04811161895597787,209,0.05027664180899687,0.08793112639266486,1.0,0.05027664180899687,27,0.006495068559057012,0.015761323453631147,1.0,0.006495068559057012,27,0.006495068559057012,0.012998205305897613,1.0,0.006495068559057012,698,0.16790955015636277,0.18286777902162518,1.0,0.16790955015636277,1716,0.4127976906422901,0.2625584164045702,1.0,0.4127976906422901,7,1,1,1,1,1,1,1
52,VIE,4335,1529,0.3527104959630911,0.40488565488565487,1.0,0.3527104959630911,118,0.027220299884659745,0.03299749453595607,1.0,0.027220299884659745,303,0.0698961937716263,0.08793112639266486,1.0,0.0698961937716263,30,0.006920415224913495,0.015761323453631147,1.0,0.006920415224913495,60,0.01384083044982699,0.012998205305897613,1.0,0.01384083044982699,699,0.16124567474048443,0.18286777902162518,1.0,0.16124567474048443,1596,0.3681660899653979,0.2625584164045702,1.0,0.3681660899653979,7,1,1,1,1,1,1,1
53,BOR,2407,506,0.21022019110926465,0.40488565488565487,1.0,0.21022019110926465,169,0.07021188201080183,0.03299749453595607,1.0,0.07021188201080183,160,0.06647278770253427,0.08793112639266486,1.0,0.06647278770253427,12,0.004985459077690071,0.015761323453631147,1.0,0.004985459077690071,50,0.02077274615704196,0.012998205305897613,1.0,0.02077274615704196,348,0.14457831325301204,0.18286777902162518,1.0,0.14457831325301204,1162,0.4827586206896552,0.2625584164045702,1.0,0.4827586206896552,7,1,1,1,1,1,1,1
54,SUM,2240,439,0.19598214285714285,0.40488565488565487,1.0,0.19598214285714285,133,0.059375,0.03299749453595607,1.0,0.059375,151,0.06741071428571428,0.08793112639266486,1.0,0.06741071428571428,10,0.004464285714285714,0.015761323453631147,1.0,0.004464285714285714,50,0.022321428571428572,0.012998205305897613,1.0,0.022321428571428572,305,0.13616071428571427,0.18286777902162518,1.0,0.13616071428571427,1152,0.5142857142857142,0.2625584164045702,1.0,0.5142857142857142,7,1,1,1,1,1,1,1
55,CHH,2386,921,0.38600167644593464,0.40488565488565487,1.0,0.38600167644593464,58,0.024308466051969825,0.03299749453595607,1.0,0.024308466051969825,237,0.09932942162615256,0.08793112639266486,1.0,0.09932942162615256,27,0.011316010058675607,0.015761323453631147,1.0,0.011316010058675607,53,0.022212908633696564,0.012998205305897613,1.0,0.022212908633696564,375,0.15716680637049454,0.18286777902162518,1.0,0.15716680637049454,715,0.2996647108130763,0.2625584164045702,1.0,0.2996647108130763,7,1,1,1,1,1,1,1
56,JAP,1550,778,0.5019354838709678,0.40488565488565487,1.0,0.5019354838709678,19,0.012258064516129033,0.03299749453595607,1.0,0.012258064516129033,192,0.12387096774193548,0.08793112639266486,1.0,0.12387096774193548,36,0.023225806451612905,0.015761323453631147,1.0,0.023225806451612905,38,0.024516129032258065,0.012998205305897613,1.0,0.024516129032258065,364,0.23483870967741935,0.18286777902162518,1.0,0.23483870967741935,123,0.07935483870967742,0.2625584164045702,1.0,0.07935483870967742,7,1,1,1,1,1,1,1
57,NNS,1142,654,0.5726795096322241,0.40488565488565487,1.0,0.5726795096322241,24,0.021015761821366025,0.03299749453595607,1.0,0.021015761821366025,128,0.11208406304728546,0.08793112639266486,1.0,0.11208406304728546,38,0.03327495621716287,0.015761323453631147,1.0,0.03327495621716287,1,0.0008756567425569177,0.012998205305897613,1.0,0.0008756567425569177,222,0.19439579684763572,0.18286777902162518,1.0,0.19439579684763572,75,0.06567425569176882,0.2625584164045702,1.0,0.06567425569176882,7,1,1,1,1,1,1,1
58,TAI,2123,1045,0.49222797927461137,0.40488565488565487,1.0,0.49222797927461137,37,0.017428167687235045,0.03299749453595607,1.0,0.017428167687235045,220,0.10362694300518134,0.08793112639266486,1.0,0.10362694300518134,38,0.017899199246349504,0.015761323453631147,1.0,0.017899199246349504,57,0.026848798869524258,0.012998205305897613,1.0,0.026848798869524258,403,0.18982571832312764,0.18286777902162518,1.0,0.18982571832312764,323,0.1521431935939708,0.2625584164045702,1.0,0.1521431935939708,7,1,1,1,1,1,1,1
59,CHN,1404,675,0.4807692307692308,0.40488565488565487,1.0,0.4807692307692308,24,0.017094017094017096,0.03299749453595607,1.0,0.017094017094017096,201,0.14316239316239315,0.08793112639266486,1.0,0.14316239316239315,35,0.02492877492877493,0.015761323453631147,1.0,0.02492877492877493,38,0.027065527065527065,0.012998205305897613,1.0,0.027065527065527065,375,0.2670940170940171,0.18286777902162518,1.0,0.2670940170940171,56,0.039886039886039885,0.2625584164045702,1.0,0.039886039886039885,7,1,1,1,1,1,1,1
60,KOR,1108,485,0.43772563176895307,0.40488565488565487,1.0,0.43772563176895307,19,0.017148014440433214,0.03299749453595607,1.0,0.017148014440433214,178,0.16064981949458484,0.08793112639266486,1.0,0.16064981949458484,32,0.02888086642599278,0.015761323453631147,1.0,0.02888086642599278,38,0.03429602888086643,0.012998205305897613,1.0,0.03429602888086643,309,0.2788808664259928,0.18286777902162518,1.0,0.2788808664259928,47,0.042418772563176894,0.2625584164045702,1.0,0.042418772563176894,7,1,1,1,1,1,1,1
61,JAW,1980,528,0.26666666666666666,0.40488565488565487,1.0,0.26666666666666666,171,0.08636363636363636,0.03299749453595607,1.0,0.08636363636363636,141,0.07121212121212121,0.08793112639266486,1.0,0.07121212121212121,12,0.006060606060606061,0.015761323453631147,1.0,0.006060606060606061,54,0.02727272727272727,0.012998205305897613,1.0,0.02727272727272727,326,0.16464646464646465,0.18286777902162518,1.0,0.16464646464646465,748,0.37777777777777777,0.2625584164045702,1.0,0.37777777777777777,7,1,1,1,1,1,1,1
62,MOL,1006,270,0.268389662027833,0.40488565488565487,1.0,0.268389662027833,60,0.05964214711729622,0.03299749453595607,1.0,0.05964214711729622,66,0.06560636182902585,0.08793112639266486,1.0,0.06560636182902585,10,0.009940357852882704,0.015761323453631147,1.0,0.009940357852882704,16,0.015904572564612324,0.012998205305897613,1.0,0.015904572564612324,182,0.18091451292246521,0.18286777902162518,1.0,0.18091451292246521,402,0.3996023856858847,0.2625584164045702,1.0,0.3996023856858847,7,1,1,1,1,1,1,1
63,NWG,1177,320,0.27187765505522515,0.40488565488565487,1.0,0.27187765505522515,60,0.05097706032285471,0.03299749453595607,1.0,0.05097706032285471,79,0.06711979609175871,0.08793112639266486,1.0,0.06711979609175871,10,0.008496176720475786,0.015761323453631147,1.0,0.008496176720475786,17,0.014443500424808835,0.012998205305897613,1.0,0.014443500424808835,224,0.1903143585386576,0.18286777902162518,1.0,0.1903143585386576,467,0.3967714528462192,0.2625584164045702,1.0,0.3967714528462192,7,1,1,1,1,1,1,1
64,PHI,1793,522,0.29113218070273283,0.40488565488565487,1.0,0.29113218070273283,141,0.07863915225878416,0.03299749453595607,1.0,0.07863915225878416,149,0.08310094813162298,0.08793112639266486,1.0,0.08310094813162298,12,0.006692693809258227,0.015761323453631147,1.0,0.006692693809258227,17,0.009481316229782488,0.012998205305897613,1.0,0.009481316229782488,280,0.1561628555493586,0.18286777902162518,1.0,0.1561628555493586,672,0.3747908533184607,0.2625584164045702,1.0,0.3747908533184607,7,1,1,1,1,1,1,1
65,SUL,1191,359,0.30142737195633923,0.40488565488565487,1.0,0.30142737195633923,108,0.0906801007556675,0.03299749453595607,1.0,0.0906801007556675,78,0.0654911838790932,0.08793112639266486,1.0,0.0654911838790932,9,0.007556675062972292,0.015761323453631147,1.0,0.007556675062972292,2,0.0016792611251049538,0.012998205305897613,1.0,0.0016792611251049538,213,0.17884130982367757,0.18286777902162518,1.0,0.17884130982367757,422,0.35432409739714527,0.2625584164045702,1.0,0.35432409739714527,7,1,1,1,1,1,1,1
66,BOT,487,318,0.6529774127310062,0.40488565488565487,1.0,0.6529774127310062,9,0.018480492813141684,0.03299749453595607,1.0,0.018480492813141684,10,0.02053388090349076,0.08793112639266486,1.0,0.02053388090349076,6,0.012320328542094456,0.015761323453631147,1.0,0.012320328542094456,4,0.008213552361396304,0.012998205305897613,1.0,0.008213552361396304,79,0.162217659137577,0.18286777902162518,1.0,0.162217659137577,61,0.12525667351129363,0.2625584164045702,1.0,0.12525667351129363,7,1,1,1,1,1,1,1
67,EQG,459,95,0.20697167755991286,0.40488565488565487,1.0,0.20697167755991286,22,0.04793028322440087,0.03299749453595607,1.0,0.04793028322440087,3,0.006535947712418301,0.08793112639266486,1.0,0.006535947712418301,2,0.004357298474945534,0.015761323453631147,1.0,0.004357298474945534,2,0.004357298474945534,0.012998205305897613,1.0,0.004357298474945534,30,0.06535947712418301,0.18286777902162518,1.0,0.06535947712418301,305,0.664488017429194,0.2625584164045702,1.0,0.664488017429194,7,1,1,1,1,1,1,1
68,GAB,1400,379,0.27071428571428574,0.40488565488565487,1.0,0.27071428571428574,35,0.025,0.03299749453595607,1.0,0.025,54,0.03857142857142857,0.08793112639266486,1.0,0.03857142857142857,19,0.013571428571428571,0.015761323453631147,1.0,0.013571428571428571,13,0.009285714285714286,0.012998205305897613,1.0,0.009285714285714286,163,0.11642857142857142,0.18286777902162518,1.0,0.11642857142857142,737,0.5264285714285715,0.2625584164045702,1.0,0.5264285714285715,7,1,1,1,1,1,1,1
69,LBR,1057,283,0.26773888363292336,0.40488565488565487,1.0,0.26773888363292336,34,0.03216650898770104,0.03299749453595607,1.0,0.03216650898770104,42,0.039735099337748346,0.08793112639266486,1.0,0.039735099337748346,15,0.014191106906338695,0.015761323453631147,1.0,0.014191106906338695,11,0.010406811731315043,0.012998205305897613,1.0,0.010406811731315043,137,0.12961210974456008,0.18286777902162518,1.0,0.12961210974456008,535,0.5061494796594135,0.2625584164045702,1.0,0.5061494796594135,7,1,1,1,1,1,1,1
70,SIE,1015,330,0.3251231527093596,0.40488565488565487,1.0,0.3251231527093596,32,0.03152709359605911,0.03299749453595607,1.0,0.03152709359605911,38,0.0374384236453202,0.08793112639266486,1.0,0.0374384236453202,7,0.006896551724137931,0.015761323453631147,1.0,0.006896551724137931,2,0.0019704433497536944,0.012998205305897613,1.0,0.0019704433497536944,148,0.1458128078817734,0.18286777902162518,1.0,0.1458128078817734,458,0.45123152709359604,0.2625584164045702,1.0,0.45123152709359604,7,1,1,1,1,1,1,1
71,BLZ,781,403,0.5160051216389244,0.40488565488565487,1.0,0.5160051216389244,59,0.07554417413572344,0.03299749453595607,1.0,0.07554417413572344,20,0.02560819462227913,0.08793112639266486,1.0,0.02560819462227913,5,0.006402048655569782,0.015761323453631147,1.0,0.006402048655569782,4,0.005121638924455826,0.012998205305897613,1.0,0.005121638924455826,149,0.19078104993597952,0.18286777902162518,1.0,0.19078104993597952,141,0.18053777208706787,0.2625584164045702,1.0,0.18053777208706787,7,1,1,1,1,1,1,1
72,BOL,1459,467,0.32008224811514735,0.40488565488565487,1.0,0.32008224811514735,51,0.03495544893762851,0.03299749453595607,1.0,0.03495544893762851,85,0.058259081562714185,0.08793112639266486,1.0,0.058259081562714185,11,0.0075394105551747775,0.015761323453631147,1.0,0.0075394105551747775,19,0.013022618231665525,0.012998205305897613,1.0,0.013022618231665525,182,0.1247429746401645,0.18286777902162518,1.0,0.1247429746401645,644,0.44139821795750517,0.2625584164045702,1.0,0.44139821795750517,7,1,1,1,1,1,1,1
73,BZC,1073,424,0.3951537744641193,0.40488565488565487,1.0,0.3951537744641193,47,0.04380242311276794,0.03299749453595607,1.0,0.04380242311276794,19,0.017707362534948742,0.08793112639266486,1.0,0.017707362534948742,11,0.010251630941286114,0.015761323453631147,1.0,0.010251630941286114,18,0.016775396085740912,0.012998205305897613,1.0,0.016775396085740912,138,0.12861136999068035,0.18286777902162518,1.0,0.12861136999068035,416,0.38769804287045667,0.2625584164045702,1.0,0.38769804287045667,7,1,1,1,1,1,1,1
74,BZE,1020,384,0.3764705882352941,0.40488565488565487,1.0,0.3764705882352941,45,0.04411764705882353,0.03299749453595607,1.0,0.04411764705882353,10,0.00980392156862745,0.08793112639266486,1.0,0.00980392156862745,12,0.011764705882352941,0.015761323453631147,1.0,0.011764705882352941,5,0.004901960784313725,0.012998205305897613,1.0,0.004901960784313725,124,0.12156862745098039,0.18286777902162518,1.0,0.12156862745098039,440,0.43137254901960786,0.2625584164045702,1.0,0.43137254901960786,7,1,1,1,1,1,1,1
75,BZL,1220,561,0.4598360655737705,0.40488565488565487,1.0,0.4598360655737705,47,0.038524590163934426,0.03299749453595607,1.0,0.038524590163934426,17,0.013934426229508197,0.08793112639266486,1.0,0.013934426229508197,14,0.011475409836065573,0.015761323453631147,1.0,0.011475409836065573,20,0.01639344262295082,0.012998205305897613,1.0,0.01639344262295082,153,0.12540983606557377,0.18286777902162518,1.0,0.12540983606557377,408,0.3344262295081967,0.2625584164045702,1.0,0.3344262295081967,7,1,1,1,1,1,1,1
76,BZN,1474,527,0.3575305291723202,0.40488565488565487,1.0,0.3575305291723202,50,0.033921302578018994,0.03299749453595607,1.0,0.033921302578018994,22,0.014925373134328358,0.08793112639266486,1.0,0.014925373134328358,11,0.007462686567164179,0.015761323453631147,1.0,0.007462686567164179,19,0.012890094979647219,0.012998205305897613,1.0,0.012890094979647219,191,0.12957937584803256,0.18286777902162518,1.0,0.12957937584803256,654,0.44369063772048845,0.2625584164045702,1.0,0.44369063772048845,7,1,1,1,1,1,1,1
77,BZS,643,329,0.5116640746500778,0.40488565488565487,1.0,0.5116640746500778,44,0.06842923794712286,0.03299749453595607,1.0,0.06842923794712286,7,0.01088646967340591,0.08793112639266486,1.0,0.01088646967340591,4,0.006220839813374806,0.015761323453631147,1.0,0.006220839813374806,5,0.007776049766718507,0.012998205305897613,1.0,0.007776049766718507,80,0.12441679626749612,0.18286777902162518,1.0,0.12441679626749612,174,0.27060653188180406,0.2625584164045702,1.0,0.27060653188180406,7,1,1,1,1,1,1,1
78,CLM,1582,587,0.37104930467762326,0.40488565488565487,1.0,0.37104930467762326,82,0.051833122629582805,0.03299749453595607,1.0,0.051833122629582805,53,0.03350189633375474,0.08793112639266486,1.0,0.03350189633375474,11,0.00695322376738306,0.015761323453631147,1.0,0.00695322376738306,21,0.01327433628318584,0.012998205305897613,1.0,0.01327433628318584,210,0.13274336283185842,0.18286777902162518,1.0,0.13274336283185842,618,0.3906447534766119,0.2625584164045702,1.0,0.3906447534766119,7,1,1,1,1,1,1,1
79,COS,1100,450,0.4090909090909091,0.40488565488565487,1.0,0.4090909090909091,84,0.07636363636363637,0.03299749453595607,1.0,0.07636363636363637,44,0.04,0.08793112639266486,1.0,0.04,3,0.0027272727272727275,0.015761323453631147,1.0,0.0027272727272727275,5,0.004545454545454545,0.012998205305897613,1.0,0.004545454545454545,170,0.15454545454545454,0.18286777902162518,1.0,0.15454545454545454,344,0.31272727272727274,0.2625584164045702,1.0,0.31272727272727274,7,1,1,1,1,1,1,1
80,CUB,557,270,0.48473967684021546,0.40488565488565487,1.0,0.48473967684021546,22,0.03949730700179533,0.03299749453595607,1.0,0.03949730700179533,15,0.026929982046678635,0.08793112639266486,1.0,0.026929982046678635,5,0.008976660682226212,0.015761323453631147,1.0,0.008976660682226212,3,0.005385996409335727,0.012998205305897613,1.0,0.005385996409335727,60,0.10771992818671454,0.18286777902162518,1.0,0.10771992818671454,182,0.3267504488330341,0.2625584164045702,1.0,0.3267504488330341,7,1,1,1,1,1,1,1
81,ECU,1003,395,0.3938185443668993,0.40488565488565487,1.0,0.3938185443668993,24,0.023928215353938187,0.03299749453595607,1.0,0.023928215353938187,44,0.04386839481555334,0.08793112639266486,1.0,0.04386839481555334,9,0.00897308075772682,0.015761323453631147,1.0,0.00897308075772682,19,0.018943170488534396,0.012998205305897613,1.0,0.018943170488534396,124,0.12362911266201396,0.18286777902162518,1.0,0.12362911266201396,388,0.386839481555334,0.2625584164045702,1.0,0.386839481555334,7,1,1,1,1,1,1,1
82,ELS,621,308,0.49597423510466987,0.40488565488565487,1.0,0.49597423510466987,56,0.09017713365539452,0.03299749453595607,1.0,0.09017713365539452,20,0.0322061191626409,0.08793112639266486,1.0,0.0322061191626409,4,0.00644122383252818,0.015761323453631147,1.0,0.00644122383252818,4,0.00644122383252818,0.012998205305897613,1.0,0.00644122383252818,144,0.2318840579710145,0.18286777902162518,1.0,0.2318840579710145,85,0.13687600644122383,0.2625584164045702,1.0,0.13687600644122383,7,1,1,1,1,1,1,1
83,FRG,955,374,0.39162303664921466,0.40488565488565487,1.0,0.39162303664921466,33,0.03455497382198953,0.03299749453595607,1.0,0.03455497382198953,10,0.010471204188481676,0.08793112639266486,1.0,0.010471204188481676,9,0.009424083769633508,0.015761323453631147,1.0,0.009424083769633508,4,0.004188481675392671,0.012998205305897613,1.0,0.004188481675392671,134,0.14031413612565444,0.18286777902162518,1.0,0.14031413612565444,391,0.4094240837696335,0.2625584164045702,1.0,0.4094240837696335,7,1,1,1,1,1,1,1
84,GUA,947,465,0.4910242872228089,0.40488565488565487,1.0,0.4910242872228089,59,0.06230200633579725,0.03299749453595607,1.0,0.06230200633579725,29,0.030623020063357972,0.08793112639266486,1.0,0.030623020063357972,6,0.006335797254487857,0.015761323453631147,1.0,0.006335797254487857,4,0.004223864836325237,0.012998205305897613,1.0,0.004223864836325237,179,0.1890179514255544,0.18286777902162518,1.0,0.1890179514255544,205,0.21647307286166842,0.2625584164045702,1.0,0.21647307286166842,7,1,1,1,1,1,1,1
85,GUY,970,378,0.38969072164948454,0.40488565488565487,1.0,0.38969072164948454,47,0.04845360824742268,0.03299749453595607,1.0,0.04845360824742268,17,0.01752577319587629,0.08793112639266486,1.0,0.01752577319587629,9,0.009278350515463918,0.015761323453631147,1.0,0.009278350515463918,5,0.005154639175257732,0.012998205305897613,1.0,0.005154639175257732,135,0.13917525773195877,0.18286777902162518,1.0,0.13917525773195877,379,0.3907216494845361,0.2625584164045702,1.0,0.3907216494845361,7,1,1,1,1,1,1,1
