,accepted_species,Animal Richness,Bio1,Assigned_group,number_of_species_in_group
40,Schultesia guianensis,550.7622740375004,25.5294990539551,297,47
41,Eustoma russellianum,268.1025305728577,18.8645000457764,9,63
41,Eustoma russellianum,268.1025305728577,18.8645000457764,28,14
41,Eustoma russellianum,268.1025305728577,18.8645000457764,40,66
41,Eustoma russellianum,268.1025305728577,18.8645000457764,59,32
41,Eustoma russellianum,268.1025305728577,18.8645000457764,65,82
41,Eustoma russellianum,268.1025305728577,18.8645000457764,96,44
41,Eustoma russellianum,268.1025305728577,18.8645000457764,97,86
41,Eustoma russellianum,268.1025305728577,18.8645000457764,136,17
41,Eustoma russellianum,268.1025305728577,18.8645000457764,191,76
41,Eustoma russellianum,268.1025305728577,18.8645000457764,209,87
41,Eustoma russellianum,268.1025305728577,18.8645000457764,213,63
41,Eustoma russellianum,268.1025305728577,18.8645000457764,218,64
41,Eustoma russellianum,268.1025305728577,18.8645000457764,276,53
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,18,29
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,22,27
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,107,49
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,109,48
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,117,52
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,143,60
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,158,70
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,160,23
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,182,17
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,200,14
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,206,36
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,258,71
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,267,42
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,275,35
42,Rauvolfia hookeri,419.018587360595,25.8695454603136,303,58
43,Telosma procumbens,484.821932721784,20.62114365033764,27,73
43,Telosma procumbens,484.821932721784,20.62114365033764,31,7
43,Telosma procumbens,484.821932721784,20.62114365033764,163,64
43,Telosma procumbens,484.821932721784,20.62114365033764,188,84
43,Telosma procumbens,484.821932721784,20.62114365033764,215,55
43,Telosma procumbens,484.821932721784,20.62114365033764,245,49
43,Telosma procumbens,484.821932721784,20.62114365033764,268,77
43,Telosma procumbens,484.821932721784,20.62114365033764,274,30
43,Telosma procumbens,484.821932721784,20.62114365033764,278,41
43,Telosma procumbens,484.821932721784,20.62114365033764,285,79
43,Telosma procumbens,484.821932721784,20.62114365033764,296,82
44,Swertia macrosperma,485.0360353989704,12.5930004119873,9,63
44,Swertia macrosperma,485.0360353989704,12.5930004119873,65,82
44,Swertia macrosperma,485.0360353989704,12.5930004119873,147,74
44,Swertia macrosperma,485.0360353989704,12.5930004119873,176,30
44,Swertia macrosperma,485.0360353989704,12.5930004119873,180,59
44,Swertia macrosperma,485.0360353989704,12.5930004119873,195,65
44,Swertia macrosperma,485.0360353989704,12.5930004119873,208,58
44,Swertia macrosperma,485.0360353989704,12.5930004119873,221,35
44,Swertia macrosperma,485.0360353989704,12.5930004119873,233,30
44,Swertia macrosperma,485.0360353989704,12.5930004119873,238,39
44,Swertia macrosperma,485.0360353989704,12.5930004119873,266,48
44,Swertia macrosperma,485.0360353989704,12.5930004119873,297,47
45,Tabernaemontana hystrix,701.2431663970752,22.5617504119873,27,73
45,Tabernaemontana hystrix,701.2431663970752,22.5617504119873,29,36
45,Tabernaemontana hystrix,701.2431663970752,22.5617504119873,38,74
45,Tabernaemontana hystrix,701.2431663970752,22.5617504119873,39,53
45,Tabernaemontana hystrix,701.2431663970752,22.5617504119873,82,80
45,Tabernaemontana hystrix,701.2431663970752,22.5617504119873,103,86
45,Tabernaemontana hystrix,701.2431663970752,22.5617504119873,159,51
45,Tabernaemontana hystrix,701.2431663970752,22.5617504119873,188,84
45,Tabernaemontana hystrix,701.2431663970752,22.5617504119873,199,74
45,Tabernaemontana hystrix,701.2431663970752,22.5617504119873,201,55
45,Tabernaemontana hystrix,701.2431663970752,22.5617504119873,225,55
45,Tabernaemontana hystrix,701.2431663970752,22.5617504119873,285,79
45,Tabernaemontana hystrix,701.2431663970752,22.5617504119873,286,65
45,Tabernaemontana hystrix,701.2431663970752,22.5617504119873,294,33
46,Gongronemopsis tenacissima,546.1448069024226,26.3232498168945,2,74
46,Gongronemopsis tenacissima,546.1448069024226,26.3232498168945,41,58
46,Gongronemopsis tenacissima,546.1448069024226,26.3232498168945,46,64
46,Gongronemopsis tenacissima,546.1448069024226,26.3232498168945,89,68
46,Gongronemopsis tenacissima,546.1448069024226,26.3232498168945,95,53
46,Gongronemopsis tenacissima,546.1448069024226,26.3232498168945,145,48
46,Gongronemopsis tenacissima,546.1448069024226,26.3232498168945,152,75
46,Gongronemopsis tenacissima,546.1448069024226,26.3232498168945,158,70
46,Gongronemopsis tenacissima,546.1448069024226,26.3232498168945,159,51
46,Gongronemopsis tenacissima,546.1448069024226,26.3232498168945,165,74
46,Gongronemopsis tenacissima,546.1448069024226,26.3232498168945,166,84
46,Gongronemopsis tenacissima,546.1448069024226,26.3232498168945,231,38
46,Gongronemopsis tenacissima,546.1448069024226,26.3232498168945,239,36
46,Gongronemopsis tenacissima,546.1448069024226,26.3232498168945,297,47
47,Funastrum clausum,540.0730025059219,23.8484992980957,6,8
47,Funastrum clausum,540.0730025059219,23.8484992980957,19,23
47,Funastrum clausum,540.0730025059219,23.8484992980957,53,80
47,Funastrum clausum,540.0730025059219,23.8484992980957,60,83
47,Funastrum clausum,540.0730025059219,23.8484992980957,65,82
47,Funastrum clausum,540.0730025059219,23.8484992980957,108,51
47,Funastrum clausum,540.0730025059219,23.8484992980957,142,49
47,Funastrum clausum,540.0730025059219,23.8484992980957,234,79
47,Funastrum clausum,540.0730025059219,23.8484992980957,261,70
47,Funastrum clausum,540.0730025059219,23.8484992980957,268,77
47,Funastrum clausum,540.0730025059219,23.8484992980957,279,70
47,Funastrum clausum,540.0730025059219,23.8484992980957,281,87
47,Funastrum clausum,540.0730025059219,23.8484992980957,292,53
48,Ochrosia moorei,347.82064819655,19.0207500457764,36,75
48,Ochrosia moorei,347.82064819655,19.0207500457764,63,24
48,Ochrosia moorei,347.82064819655,19.0207500457764,64,63
48,Ochrosia moorei,347.82064819655,19.0207500457764,135,23
48,Ochrosia moorei,347.82064819655,19.0207500457764,137,62
48,Ochrosia moorei,347.82064819655,19.0207500457764,146,70
48,Ochrosia moorei,347.82064819655,19.0207500457764,164,65
48,Ochrosia moorei,347.82064819655,19.0207500457764,177,60
48,Ochrosia moorei,347.82064819655,19.0207500457764,216,71
48,Ochrosia moorei,347.82064819655,19.0207500457764,281,87
48,Ochrosia moorei,347.82064819655,19.0207500457764,304,86
49,Palicourea muscosa,791.1120852546442,25.5294990539551,49,88
49,Palicourea muscosa,791.1120852546442,25.5294990539551,67,17
49,Palicourea muscosa,791.1120852546442,25.5294990539551,80,74
49,Palicourea muscosa,791.1120852546442,25.5294990539551,105,83
49,Palicourea muscosa,791.1120852546442,25.5294990539551,158,70
49,Palicourea muscosa,791.1120852546442,25.5294990539551,201,55
49,Palicourea muscosa,791.1120852546442,25.5294990539551,261,70
50,Palicourea cyanococca,635.4299648921574,23.9225006103516,11,33
50,Palicourea cyanococca,635.4299648921574,23.9225006103516,20,70
50,Palicourea cyanococca,635.4299648921574,23.9225006103516,46,64
50,Palicourea cyanococca,635.4299648921574,23.9225006103516,61,38
50,Palicourea cyanococca,635.4299648921574,23.9225006103516,117,52
50,Palicourea cyanococca,635.4299648921574,23.9225006103516,196,85
50,Palicourea cyanococca,635.4299648921574,23.9225006103516,219,27
50,Palicourea cyanococca,635.4299648921574,23.9225006103516,282,66
50,Palicourea cyanococca,635.4299648921574,23.9225006103516,296,82
51,Simira salvadorensis,529.0598371789849,25.7347507476807,10,40
51,Simira salvadorensis,529.0598371789849,25.7347507476807,24,59
51,Simira salvadorensis,529.0598371789849,25.7347507476807,73,73
51,Simira salvadorensis,529.0598371789849,25.7347507476807,76,82
51,Simira salvadorensis,529.0598371789849,25.7347507476807,80,74
51,Simira salvadorensis,529.0598371789849,25.7347507476807,82,80
51,Simira salvadorensis,529.0598371789849,25.7347507476807,84,54
51,Simira salvadorensis,529.0598371789849,25.7347507476807,108,51
51,Simira salvadorensis,529.0598371789849,25.7347507476807,109,48
51,Simira salvadorensis,529.0598371789849,25.7347507476807,122,70
51,Simira salvadorensis,529.0598371789849,25.7347507476807,138,78
51,Simira salvadorensis,529.0598371789849,25.7347507476807,143,60
51,Simira salvadorensis,529.0598371789849,25.7347507476807,167,88
51,Simira salvadorensis,529.0598371789849,25.7347507476807,184,68
51,Simira salvadorensis,529.0598371789849,25.7347507476807,230,69
51,Simira salvadorensis,529.0598371789849,25.7347507476807,236,68
51,Simira salvadorensis,529.0598371789849,25.7347507476807,238,39
51,Simira salvadorensis,529.0598371789849,25.7347507476807,240,44
51,Simira salvadorensis,529.0598371789849,25.7347507476807,262,83
51,Simira salvadorensis,529.0598371789849,25.7347507476807,280,14
51,Simira salvadorensis,529.0598371789849,25.7347507476807,301,80
52,Tripterospermum lanceolatum,409.72972972973,15.6502504348755,13,26
52,Tripterospermum lanceolatum,409.72972972973,15.6502504348755,36,75
52,Tripterospermum lanceolatum,409.72972972973,15.6502504348755,53,80
52,Tripterospermum lanceolatum,409.72972972973,15.6502504348755,66,40
52,Tripterospermum lanceolatum,409.72972972973,15.6502504348755,85,39
52,Tripterospermum lanceolatum,409.72972972973,15.6502504348755,166,84
52,Tripterospermum lanceolatum,409.72972972973,15.6502504348755,174,48
52,Tripterospermum lanceolatum,409.72972972973,15.6502504348755,188,84
52,Tripterospermum lanceolatum,409.72972972973,15.6502504348755,204,17
52,Tripterospermum lanceolatum,409.72972972973,15.6502504348755,262,83
52,Tripterospermum lanceolatum,409.72972972973,15.6502504348755,305,57
53,Stephanotis volubilis,507.0271810621895,24.5942497253418,14,2
53,Stephanotis volubilis,507.0271810621895,24.5942497253418,122,70
53,Stephanotis volubilis,507.0271810621895,24.5942497253418,253,57
53,Stephanotis volubilis,507.0271810621895,24.5942497253418,271,84
53,Stephanotis volubilis,507.0271810621895,24.5942497253418,274,30
53,Stephanotis volubilis,507.0271810621895,24.5942497253418,302,55
54,Psydrax splendens,601.7145557808828,24.8042507171631,0,67
54,Psydrax splendens,601.7145557808828,24.8042507171631,47,70
54,Psydrax splendens,601.7145557808828,24.8042507171631,71,70
54,Psydrax splendens,601.7145557808828,24.8042507171631,82,80
54,Psydrax splendens,601.7145557808828,24.8042507171631,104,58
54,Psydrax splendens,601.7145557808828,24.8042507171631,141,75
54,Psydrax splendens,601.7145557808828,24.8042507171631,191,76
54,Psydrax splendens,601.7145557808828,24.8042507171631,271,84
54,Psydrax splendens,601.7145557808828,24.8042507171631,285,79
54,Psydrax splendens,601.7145557808828,24.8042507171631,302,55
55,Helia alata,751.644838560281,23.6082496643066,1,46
55,Helia alata,751.644838560281,23.6082496643066,34,9
55,Helia alata,751.644838560281,23.6082496643066,41,58
55,Helia alata,751.644838560281,23.6082496643066,217,83
55,Helia alata,751.644838560281,23.6082496643066,236,68
55,Helia alata,751.644838560281,23.6082496643066,261,70
56,Leptadenia lanceolata,433.9111425048328,28.664999961853,42,12
56,Leptadenia lanceolata,433.9111425048328,28.664999961853,88,59
56,Leptadenia lanceolata,433.9111425048328,28.664999961853,96,44
56,Leptadenia lanceolata,433.9111425048328,28.664999961853,237,84
57,Halenia asclepiadea,707.836093803104,9.67924976348877,20,70
57,Halenia asclepiadea,707.836093803104,9.67924976348877,79,48
57,Halenia asclepiadea,707.836093803104,9.67924976348877,97,86
57,Halenia asclepiadea,707.836093803104,9.67924976348877,104,58
57,Halenia asclepiadea,707.836093803104,9.67924976348877,107,49
57,Halenia asclepiadea,707.836093803104,9.67924976348877,121,50
57,Halenia asclepiadea,707.836093803104,9.67924976348877,150,46
57,Halenia asclepiadea,707.836093803104,9.67924976348877,186,53
57,Halenia asclepiadea,707.836093803104,9.67924976348877,220,85
57,Halenia asclepiadea,707.836093803104,9.67924976348877,247,65
57,Halenia asclepiadea,707.836093803104,9.67924976348877,250,23
57,Halenia asclepiadea,707.836093803104,9.67924976348877,254,44
58,Stenostomum lucidum,370.6262765693816,25.01974964141845,1,46
58,Stenostomum lucidum,370.6262765693816,25.01974964141845,16,57
58,Stenostomum lucidum,370.6262765693816,25.01974964141845,24,59
58,Stenostomum lucidum,370.6262765693816,25.01974964141845,38,74
58,Stenostomum lucidum,370.6262765693816,25.01974964141845,128,58
58,Stenostomum lucidum,370.6262765693816,25.01974964141845,138,78
58,Stenostomum lucidum,370.6262765693816,25.01974964141845,143,60
58,Stenostomum lucidum,370.6262765693816,25.01974964141845,155,44
58,Stenostomum lucidum,370.6262765693816,25.01974964141845,217,83
58,Stenostomum lucidum,370.6262765693816,25.01974964141845,236,68
58,Stenostomum lucidum,370.6262765693816,25.01974964141845,281,87
58,Stenostomum lucidum,370.6262765693816,25.01974964141845,296,82
59,Cruciata pedemontana,225.1749095589668,10.830249786377,32,64
59,Cruciata pedemontana,225.1749095589668,10.830249786377,47,70
59,Cruciata pedemontana,225.1749095589668,10.830249786377,101,66
59,Cruciata pedemontana,225.1749095589668,10.830249786377,130,26
59,Cruciata pedemontana,225.1749095589668,10.830249786377,160,23
59,Cruciata pedemontana,225.1749095589668,10.830249786377,162,15
59,Cruciata pedemontana,225.1749095589668,10.830249786377,164,65
59,Cruciata pedemontana,225.1749095589668,10.830249786377,167,88
59,Cruciata pedemontana,225.1749095589668,10.830249786377,266,48
60,Posoqueria latifolia,660.9295870010761,22.7716245651245,23,88
60,Posoqueria latifolia,660.9295870010761,22.7716245651245,26,36
60,Posoqueria latifolia,660.9295870010761,22.7716245651245,29,36
60,Posoqueria latifolia,660.9295870010761,22.7716245651245,59,32
60,Posoqueria latifolia,660.9295870010761,22.7716245651245,77,83
60,Posoqueria latifolia,660.9295870010761,22.7716245651245,96,44
60,Posoqueria latifolia,660.9295870010761,22.7716245651245,109,48
60,Posoqueria latifolia,660.9295870010761,22.7716245651245,167,88
60,Posoqueria latifolia,660.9295870010761,22.7716245651245,196,85
60,Posoqueria latifolia,660.9295870010761,22.7716245651245,204,17
60,Posoqueria latifolia,660.9295870010761,22.7716245651245,240,44
60,Posoqueria latifolia,660.9295870010761,22.7716245651245,251,88
60,Posoqueria latifolia,660.9295870010761,22.7716245651245,271,84
60,Posoqueria latifolia,660.9295870010761,22.7716245651245,284,11
61,Mandevilla illustris,648.8324057525765,21.0747509002686,53,80
61,Mandevilla illustris,648.8324057525765,21.0747509002686,62,38
61,Mandevilla illustris,648.8324057525765,21.0747509002686,64,63
61,Mandevilla illustris,648.8324057525765,21.0747509002686,97,86
61,Mandevilla illustris,648.8324057525765,21.0747509002686,101,66
61,Mandevilla illustris,648.8324057525765,21.0747509002686,103,86
61,Mandevilla illustris,648.8324057525765,21.0747509002686,113,40
61,Mandevilla illustris,648.8324057525765,21.0747509002686,118,56
61,Mandevilla illustris,648.8324057525765,21.0747509002686,166,84
61,Mandevilla illustris,648.8324057525765,21.0747509002686,170,59
61,Mandevilla illustris,648.8324057525765,21.0747509002686,217,83
61,Mandevilla illustris,648.8324057525765,21.0747509002686,262,83
62,Afrocanthium gilfillanii,552.615220804664,16.8129997253418,41,58
62,Afrocanthium gilfillanii,552.615220804664,16.8129997253418,54,20
62,Afrocanthium gilfillanii,552.615220804664,16.8129997253418,131,53
62,Afrocanthium gilfillanii,552.615220804664,16.8129997253418,136,17
62,Afrocanthium gilfillanii,552.615220804664,16.8129997253418,208,58
62,Afrocanthium gilfillanii,552.615220804664,16.8129997253418,220,85
62,Afrocanthium gilfillanii,552.615220804664,16.8129997253418,228,60
62,Afrocanthium gilfillanii,552.615220804664,16.8129997253418,230,69
62,Afrocanthium gilfillanii,552.615220804664,16.8129997253418,237,84
62,Afrocanthium gilfillanii,552.615220804664,16.8129997253418,291,18
63,Swertia alata,427.85603309016426,7.66462516784669,13,26
63,Swertia alata,427.85603309016426,7.66462516784669,66,40
63,Swertia alata,427.85603309016426,7.66462516784669,69,16
63,Swertia alata,427.85603309016426,7.66462516784669,97,86
63,Swertia alata,427.85603309016426,7.66462516784669,157,60
63,Swertia alata,427.85603309016426,7.66462516784669,197,82
64,Coprosma linariifolia,79.4309891366495,8.33300018310547,47,70
64,Coprosma linariifolia,79.4309891366495,8.33300018310547,64,63
64,Coprosma linariifolia,79.4309891366495,8.33300018310547,93,38
64,Coprosma linariifolia,79.4309891366495,8.33300018310547,112,30
64,Coprosma linariifolia,79.4309891366495,8.33300018310547,131,53
64,Coprosma linariifolia,79.4309891366495,8.33300018310547,152,75
64,Coprosma linariifolia,79.4309891366495,8.33300018310547,231,38
64,Coprosma linariifolia,79.4309891366495,8.33300018310547,238,39
64,Coprosma linariifolia,79.4309891366495,8.33300018310547,242,63
64,Coprosma linariifolia,79.4309891366495,8.33300018310547,260,21
