,accepted_species,Assigned_group,Animal Richness,Bio1,number_of_species_in_group
43,Telosma procumbens,CHH,484.821932721784,20.62114365033764,84
43,Telosma procumbens,CHS,484.821932721784,20.62114365033764,179
43,Telosma procumbens,PHI,484.821932721784,20.62114365033764,93
43,Telosma procumbens,VIE,484.821932721784,20.62114365033764,201
44,Swertia macrosperma,ASS,485.0360353989704,12.5930004119873,118
44,Swertia macrosperma,CHC,485.0360353989704,12.5930004119873,226
44,Swertia macrosperma,CHS,485.0360353989704,12.5930004119873,179
44,Swertia macrosperma,CHT,485.0360353989704,12.5930004119873,73
44,Swertia macrosperma,EHM,485.0360353989704,12.5930004119873,114
44,Swertia macrosperma,MYA,485.0360353989704,12.5930004119873,174
44,Swertia macrosperma,NEP,485.0360353989704,12.5930004119873,108
44,Swertia macrosperma,TAI,485.0360353989704,12.5930004119873,89
45,Tabernaemontana hystrix,BZC,701.2431663970752,22.5617504119873,97
45,Tabernaemontana hystrix,BZE,701.2431663970752,22.5617504119873,101
45,Tabernaemontana hystrix,BZL,701.2431663970752,22.5617504119873,109
46,Gongronemopsis tenacissima,ASS,546.1448069024226,26.3232498168945,118
46,Gongronemopsis tenacissima,BAN,546.1448069024226,26.3232498168945,125
46,Gongronemopsis tenacissima,CBD,546.1448069024226,26.3232498168945,139
46,Gongronemopsis tenacissima,CHC,546.1448069024226,26.3232498168945,226
46,Gongronemopsis tenacissima,EHM,546.1448069024226,26.3232498168945,114
46,Gongronemopsis tenacissima,IND,546.1448069024226,26.3232498168945,142
46,Gongronemopsis tenacissima,LAO,546.1448069024226,26.3232498168945,120
46,Gongronemopsis tenacissima,MYA,546.1448069024226,26.3232498168945,174
46,Gongronemopsis tenacissima,NEP,546.1448069024226,26.3232498168945,108
46,Gongronemopsis tenacissima,SRL,546.1448069024226,26.3232498168945,92
46,Gongronemopsis tenacissima,THA,546.1448069024226,26.3232498168945,205
46,Gongronemopsis tenacissima,VIE,546.1448069024226,26.3232498168945,201
46,Gongronemopsis tenacissima,WHM,546.1448069024226,26.3232498168945,82
47,Funastrum clausum,AGE,540.0730025059219,23.8484992980957,35
47,Funastrum clausum,AGW,540.0730025059219,23.8484992980957,15
47,Funastrum clausum,BAH,540.0730025059219,23.8484992980957,16
47,Funastrum clausum,BLZ,540.0730025059219,23.8484992980957,53
47,Funastrum clausum,BOL,540.0730025059219,23.8484992980957,122
47,Funastrum clausum,BZC,540.0730025059219,23.8484992980957,97
47,Funastrum clausum,BZE,540.0730025059219,23.8484992980957,101
47,Funastrum clausum,BZL,540.0730025059219,23.8484992980957,109
47,Funastrum clausum,BZN,540.0730025059219,23.8484992980957,145
47,Funastrum clausum,BZS,540.0730025059219,23.8484992980957,55
47,Funastrum clausum,CAY,540.0730025059219,23.8484992980957,14
47,Funastrum clausum,CLM,540.0730025059219,23.8484992980957,138
47,Funastrum clausum,COS,540.0730025059219,23.8484992980957,84
47,Funastrum clausum,CUB,540.0730025059219,23.8484992980957,45
47,Funastrum clausum,DOM,540.0730025059219,23.8484992980957,34
47,Funastrum clausum,ECU,540.0730025059219,23.8484992980957,90
47,Funastrum clausum,ELS,540.0730025059219,23.8484992980957,42
47,Funastrum clausum,FLA,540.0730025059219,23.8484992980957,25
47,Funastrum clausum,FRG,540.0730025059219,23.8484992980957,85
47,Funastrum clausum,GUA,540.0730025059219,23.8484992980957,67
47,Funastrum clausum,GUY,540.0730025059219,23.8484992980957,84
47,Funastrum clausum,HAI,540.0730025059219,23.8484992980957,31
47,Funastrum clausum,HON,540.0730025059219,23.8484992980957,63
47,Funastrum clausum,JAM,540.0730025059219,23.8484992980957,26
47,Funastrum clausum,MXC,540.0730025059219,23.8484992980957,44
47,Funastrum clausum,MXE,540.0730025059219,23.8484992980957,55
47,Funastrum clausum,MXG,540.0730025059219,23.8484992980957,61
47,Funastrum clausum,MXN,540.0730025059219,23.8484992980957,37
47,Funastrum clausum,MXS,540.0730025059219,23.8484992980957,67
47,Funastrum clausum,MXT,540.0730025059219,23.8484992980957,72
47,Funastrum clausum,NIC,540.0730025059219,23.8484992980957,70
47,Funastrum clausum,PAN,540.0730025059219,23.8484992980957,89
47,Funastrum clausum,PAR,540.0730025059219,23.8484992980957,51
47,Funastrum clausum,PER,540.0730025059219,23.8484992980957,121
47,Funastrum clausum,SUR,540.0730025059219,23.8484992980957,77
47,Funastrum clausum,TEX,540.0730025059219,23.8484992980957,27
47,Funastrum clausum,TRT,540.0730025059219,23.8484992980957,43
47,Funastrum clausum,URU,540.0730025059219,23.8484992980957,16
47,Funastrum clausum,VEN,540.0730025059219,23.8484992980957,116
47,Funastrum clausum,VNA,540.0730025059219,23.8484992980957,18
47,Funastrum clausum,WIN,540.0730025059219,23.8484992980957,30
48,Ochrosia moorei,NSW,347.82064819655,19.0207500457764,18
48,Ochrosia moorei,QLD,347.82064819655,19.0207500457764,56
49,Palicourea muscosa,BZN,791.1120852546442,25.5294990539551,145
49,Palicourea muscosa,CLM,791.1120852546442,25.5294990539551,138
49,Palicourea muscosa,FRG,791.1120852546442,25.5294990539551,85
49,Palicourea muscosa,GUY,791.1120852546442,25.5294990539551,84
49,Palicourea muscosa,LEE,791.1120852546442,25.5294990539551,32
49,Palicourea muscosa,PAN,791.1120852546442,25.5294990539551,89
49,Palicourea muscosa,SUR,791.1120852546442,25.5294990539551,77
49,Palicourea muscosa,TRT,791.1120852546442,25.5294990539551,43
49,Palicourea muscosa,VEN,791.1120852546442,25.5294990539551,116
49,Palicourea muscosa,VNA,791.1120852546442,25.5294990539551,18
49,Palicourea muscosa,WIN,791.1120852546442,25.5294990539551,30
50,Palicourea cyanococca,BLZ,635.4299648921574,23.9225006103516,53
50,Palicourea cyanococca,CLM,635.4299648921574,23.9225006103516,138
50,Palicourea cyanococca,COS,635.4299648921574,23.9225006103516,84
50,Palicourea cyanococca,ECU,635.4299648921574,23.9225006103516,90
50,Palicourea cyanococca,GUA,635.4299648921574,23.9225006103516,67
50,Palicourea cyanococca,HON,635.4299648921574,23.9225006103516,63
50,Palicourea cyanococca,MXT,635.4299648921574,23.9225006103516,72
50,Palicourea cyanococca,NIC,635.4299648921574,23.9225006103516,70
50,Palicourea cyanococca,PAN,635.4299648921574,23.9225006103516,89
51,Simira salvadorensis,BLZ,529.0598371789849,25.7347507476807,53
51,Simira salvadorensis,ELS,529.0598371789849,25.7347507476807,42
51,Simira salvadorensis,GUA,529.0598371789849,25.7347507476807,67
51,Simira salvadorensis,HON,529.0598371789849,25.7347507476807,63
51,Simira salvadorensis,MXG,529.0598371789849,25.7347507476807,61
51,Simira salvadorensis,MXS,529.0598371789849,25.7347507476807,67
51,Simira salvadorensis,MXT,529.0598371789849,25.7347507476807,72
52,Tripterospermum lanceolatum,TAI,409.72972972973,15.6502504348755,89
53,Stephanotis volubilis,AND,507.0271810621895,24.5942497253418,62
53,Stephanotis volubilis,ASS,507.0271810621895,24.5942497253418,118
53,Stephanotis volubilis,BAN,507.0271810621895,24.5942497253418,125
53,Stephanotis volubilis,CBD,507.0271810621895,24.5942497253418,139
53,Stephanotis volubilis,CHC,507.0271810621895,24.5942497253418,226
53,Stephanotis volubilis,CHS,507.0271810621895,24.5942497253418,179
53,Stephanotis volubilis,EHM,507.0271810621895,24.5942497253418,114
53,Stephanotis volubilis,IND,507.0271810621895,24.5942497253418,142
53,Stephanotis volubilis,JAW,507.0271810621895,24.5942497253418,102
53,Stephanotis volubilis,LAO,507.0271810621895,24.5942497253418,120
53,Stephanotis volubilis,MLY,507.0271810621895,24.5942497253418,152
53,Stephanotis volubilis,MYA,507.0271810621895,24.5942497253418,174
53,Stephanotis volubilis,NCB,507.0271810621895,24.5942497253418,44
53,Stephanotis volubilis,NEP,507.0271810621895,24.5942497253418,108
53,Stephanotis volubilis,PAK,507.0271810621895,24.5942497253418,61
53,Stephanotis volubilis,PHI,507.0271810621895,24.5942497253418,93
53,Stephanotis volubilis,SRL,507.0271810621895,24.5942497253418,92
53,Stephanotis volubilis,TAI,507.0271810621895,24.5942497253418,89
53,Stephanotis volubilis,THA,507.0271810621895,24.5942497253418,205
53,Stephanotis volubilis,VIE,507.0271810621895,24.5942497253418,201
53,Stephanotis volubilis,WHM,507.0271810621895,24.5942497253418,82
54,Psydrax splendens,CMN,601.7145557808828,24.8042507171631,125
54,Psydrax splendens,GAB,601.7145557808828,24.8042507171631,99
54,Psydrax splendens,NGA,601.7145557808828,24.8042507171631,116
54,Psydrax splendens,ZAI,601.7145557808828,24.8042507171631,136
55,Helia alata,ECU,751.644838560281,23.6082496643066,90
55,Helia alata,FRG,751.644838560281,23.6082496643066,85
55,Helia alata,GUY,751.644838560281,23.6082496643066,84
55,Helia alata,NIC,751.644838560281,23.6082496643066,70
55,Helia alata,PAN,751.644838560281,23.6082496643066,89
55,Helia alata,SUR,751.644838560281,23.6082496643066,77
55,Helia alata,TRT,751.644838560281,23.6082496643066,43
55,Helia alata,VEN,751.644838560281,23.6082496643066,116
56,Leptadenia lanceolata,ALG,433.9111425048328,28.664999961853,26
56,Leptadenia lanceolata,BEN,433.9111425048328,28.664999961853,73
56,Leptadenia lanceolata,BKN,433.9111425048328,28.664999961853,46
56,Leptadenia lanceolata,CAF,433.9111425048328,28.664999961853,95
56,Leptadenia lanceolata,CHA,433.9111425048328,28.664999961853,37
56,Leptadenia lanceolata,CMN,433.9111425048328,28.664999961853,125
56,Leptadenia lanceolata,ETH,433.9111425048328,28.664999961853,47
56,Leptadenia lanceolata,GAM,433.9111425048328,28.664999961853,29
56,Leptadenia lanceolata,GHA,433.9111425048328,28.664999961853,85
56,Leptadenia lanceolata,GNB,433.9111425048328,28.664999961853,48
56,Leptadenia lanceolata,GUI,433.9111425048328,28.664999961853,89
56,Leptadenia lanceolata,IVO,433.9111425048328,28.664999961853,93
56,Leptadenia lanceolata,KEN,433.9111425048328,28.664999961853,85
56,Leptadenia lanceolata,LBY,433.9111425048328,28.664999961853,18
56,Leptadenia lanceolata,MLI,433.9111425048328,28.664999961853,41
56,Leptadenia lanceolata,MTN,433.9111425048328,28.664999961853,14
56,Leptadenia lanceolata,NGA,433.9111425048328,28.664999961853,116
56,Leptadenia lanceolata,NGR,433.9111425048328,28.664999961853,16
56,Leptadenia lanceolata,SEN,433.9111425048328,28.664999961853,55
56,Leptadenia lanceolata,SUD,433.9111425048328,28.664999961853,72
56,Leptadenia lanceolata,TAN,433.9111425048328,28.664999961853,109
56,Leptadenia lanceolata,UGA,433.9111425048328,28.664999961853,76
57,Halenia asclepiadea,CLM,707.836093803104,9.67924976348877,138
57,Halenia asclepiadea,PER,707.836093803104,9.67924976348877,121
58,Stenostomum lucidum,BAH,370.6262765693816,25.01974964141845,16
58,Stenostomum lucidum,BLZ,370.6262765693816,25.01974964141845,53
58,Stenostomum lucidum,CUB,370.6262765693816,25.01974964141845,45
58,Stenostomum lucidum,DOM,370.6262765693816,25.01974964141845,34
58,Stenostomum lucidum,GUA,370.6262765693816,25.01974964141845,67
58,Stenostomum lucidum,HAI,370.6262765693816,25.01974964141845,31
58,Stenostomum lucidum,HON,370.6262765693816,25.01974964141845,63
58,Stenostomum lucidum,JAM,370.6262765693816,25.01974964141845,26
58,Stenostomum lucidum,LEE,370.6262765693816,25.01974964141845,32
58,Stenostomum lucidum,MXG,370.6262765693816,25.01974964141845,61
58,Stenostomum lucidum,MXT,370.6262765693816,25.01974964141845,72
58,Stenostomum lucidum,PUE,370.6262765693816,25.01974964141845,28
58,Stenostomum lucidum,SWC,370.6262765693816,25.01974964141845,15
58,Stenostomum lucidum,TCI,370.6262765693816,25.01974964141845,8
59,Cruciata pedemontana,AFG,225.1749095589668,10.830249786377,37
59,Cruciata pedemontana,ALB,225.1749095589668,10.830249786377,36
59,Cruciata pedemontana,AUT,225.1749095589668,10.830249786377,44
59,Cruciata pedemontana,BUL,225.1749095589668,10.830249786377,49
59,Cruciata pedemontana,COR,225.1749095589668,10.830249786377,23
59,Cruciata pedemontana,CYP,225.1749095589668,10.830249786377,14
59,Cruciata pedemontana,CZE,225.1749095589668,10.830249786377,36
59,Cruciata pedemontana,EAI,225.1749095589668,10.830249786377,22
59,Cruciata pedemontana,FRA,225.1749095589668,10.830249786377,49
59,Cruciata pedemontana,GRC,225.1749095589668,10.830249786377,44
59,Cruciata pedemontana,HUN,225.1749095589668,10.830249786377,26
59,Cruciata pedemontana,IRN,225.1749095589668,10.830249786377,40
59,Cruciata pedemontana,IRQ,225.1749095589668,10.830249786377,26
59,Cruciata pedemontana,ITA,225.1749095589668,10.830249786377,53
59,Cruciata pedemontana,KAZ,225.1749095589668,10.830249786377,37
59,Cruciata pedemontana,KRY,225.1749095589668,10.830249786377,28
59,Cruciata pedemontana,LBS,225.1749095589668,10.830249786377,25
59,Cruciata pedemontana,MOR,225.1749095589668,10.830249786377,25
59,Cruciata pedemontana,POR,225.1749095589668,10.830249786377,25
59,Cruciata pedemontana,ROM,225.1749095589668,10.830249786377,43
59,Cruciata pedemontana,RUS,225.1749095589668,10.830249786377,26
59,Cruciata pedemontana,SAR,225.1749095589668,10.830249786377,22
59,Cruciata pedemontana,SIC,225.1749095589668,10.830249786377,23
59,Cruciata pedemontana,SPA,225.1749095589668,10.830249786377,40
59,Cruciata pedemontana,SWI,225.1749095589668,10.830249786377,42
59,Cruciata pedemontana,TCS,225.1749095589668,10.830249786377,37
59,Cruciata pedemontana,TKM,225.1749095589668,10.830249786377,17
59,Cruciata pedemontana,TUE,225.1749095589668,10.830249786377,26
59,Cruciata pedemontana,TUR,225.1749095589668,10.830249786377,47
59,Cruciata pedemontana,TZK,225.1749095589668,10.830249786377,26
59,Cruciata pedemontana,UKR,225.1749095589668,10.830249786377,39
59,Cruciata pedemontana,UZB,225.1749095589668,10.830249786377,24
59,Cruciata pedemontana,YUG,225.1749095589668,10.830249786377,53
60,Posoqueria latifolia,BLZ,660.9295870010761,22.7716245651245,53
60,Posoqueria latifolia,BOL,660.9295870010761,22.7716245651245,122
60,Posoqueria latifolia,BZC,660.9295870010761,22.7716245651245,97
60,Posoqueria latifolia,BZE,660.9295870010761,22.7716245651245,101
60,Posoqueria latifolia,BZL,660.9295870010761,22.7716245651245,109
60,Posoqueria latifolia,BZN,660.9295870010761,22.7716245651245,145
60,Posoqueria latifolia,BZS,660.9295870010761,22.7716245651245,55
60,Posoqueria latifolia,CLM,660.9295870010761,22.7716245651245,138
60,Posoqueria latifolia,COS,660.9295870010761,22.7716245651245,84
60,Posoqueria latifolia,CUB,660.9295870010761,22.7716245651245,45
60,Posoqueria latifolia,ECU,660.9295870010761,22.7716245651245,90
60,Posoqueria latifolia,ELS,660.9295870010761,22.7716245651245,42
60,Posoqueria latifolia,FRG,660.9295870010761,22.7716245651245,85
60,Posoqueria latifolia,GUA,660.9295870010761,22.7716245651245,67
60,Posoqueria latifolia,GUY,660.9295870010761,22.7716245651245,84
60,Posoqueria latifolia,HON,660.9295870010761,22.7716245651245,63
60,Posoqueria latifolia,MXG,660.9295870010761,22.7716245651245,61
60,Posoqueria latifolia,MXS,660.9295870010761,22.7716245651245,67
60,Posoqueria latifolia,MXT,660.9295870010761,22.7716245651245,72
60,Posoqueria latifolia,NIC,660.9295870010761,22.7716245651245,70
60,Posoqueria latifolia,PAN,660.9295870010761,22.7716245651245,89
60,Posoqueria latifolia,PER,660.9295870010761,22.7716245651245,121
60,Posoqueria latifolia,SUR,660.9295870010761,22.7716245651245,77
60,Posoqueria latifolia,VEN,660.9295870010761,22.7716245651245,116
61,Mandevilla illustris,BOL,648.8324057525765,21.0747509002686,122
61,Mandevilla illustris,BZC,648.8324057525765,21.0747509002686,97
61,Mandevilla illustris,BZE,648.8324057525765,21.0747509002686,101
61,Mandevilla illustris,BZL,648.8324057525765,21.0747509002686,109
61,Mandevilla illustris,BZS,648.8324057525765,21.0747509002686,55
61,Mandevilla illustris,PAR,648.8324057525765,21.0747509002686,51
62,Afrocanthium gilfillanii,BOT,552.615220804664,16.8129997253418,24
62,Afrocanthium gilfillanii,NAT,552.615220804664,16.8129997253418,45
62,Afrocanthium gilfillanii,SWZ,552.615220804664,16.8129997253418,34
62,Afrocanthium gilfillanii,TVL,552.615220804664,16.8129997253418,47
63,Swertia alata,EHM,427.85603309016426,7.66462516784669,114
63,Swertia alata,IND,427.85603309016426,7.66462516784669,142
63,Swertia alata,NEP,427.85603309016426,7.66462516784669,108
63,Swertia alata,PAK,427.85603309016426,7.66462516784669,61
63,Swertia alata,WHM,427.85603309016426,7.66462516784669,82
64,Coprosma linariifolia,NZN,79.4309891366495,8.33300018310547,13
64,Coprosma linariifolia,NZS,79.4309891366495,8.33300018310547,12
65,Mussaenda hirsutissima,IND,419.018587360595,25.8695454603136,142
66,Tabernaemontana capuronii,MDG,216.717628705148,23.6580009460449,65
67,Tabernaemontana psorocarpa,CMN,611.1394231043023,25.1665000915527,125
67,Tabernaemontana psorocarpa,GAB,611.1394231043023,25.1665000915527,99
67,Tabernaemontana psorocarpa,NGA,611.1394231043023,25.1665000915527,116
68,Trachelospermum jasminoides,CHC,360.9400388268184,20.15312480926515,226
68,Trachelospermum jasminoides,CHH,360.9400388268184,20.15312480926515,84
68,Trachelospermum jasminoides,CHN,360.9400388268184,20.15312480926515,69
68,Trachelospermum jasminoides,CHS,360.9400388268184,20.15312480926515,179
68,Trachelospermum jasminoides,CHT,360.9400388268184,20.15312480926515,73
68,Trachelospermum jasminoides,JAP,360.9400388268184,20.15312480926515,66
68,Trachelospermum jasminoides,KOR,360.9400388268184,20.15312480926515,45
68,Trachelospermum jasminoides,TAI,360.9400388268184,20.15312480926515,89
68,Trachelospermum jasminoides,VIE,360.9400388268184,20.15312480926515,201
69,Coussarea macrophylla,BZN,759.7091627008955,25.0114994049072,145
69,Coussarea macrophylla,CLM,759.7091627008955,25.0114994049072,138
69,Coussarea macrophylla,ECU,759.7091627008955,25.0114994049072,90
69,Coussarea macrophylla,PER,759.7091627008955,25.0114994049072,121
70,Leichhardtia rostrata,NFK,346.1707547116783,15.2522497177124,2
70,Leichhardtia rostrata,NSW,346.1707547116783,15.2522497177124,18
70,Leichhardtia rostrata,QLD,346.1707547116783,15.2522497177124,56
70,Leichhardtia rostrata,VIC,346.1707547116783,15.2522497177124,3
71,Catharanthus pusillus,IND,428.4921758761535,26.1011257171631,142
71,Catharanthus pusillus,NEP,428.4921758761535,26.1011257171631,108
71,Catharanthus pusillus,SRL,428.4921758761535,26.1011257171631,92
71,Catharanthus pusillus,WHM,428.4921758761535,26.1011257171631,82
72,Morinda morindoides,ANG,542.4037941088819,26.07200050354,77
72,Morinda morindoides,BEN,542.4037941088819,26.07200050354,73
72,Morinda morindoides,CAB,542.4037941088819,26.07200050354,37
72,Morinda morindoides,CAF,542.4037941088819,26.07200050354,95
72,Morinda morindoides,CMN,542.4037941088819,26.07200050354,125
